"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"255","RT @RNelson1994: Biden’s “Made in America” gee @JoeBiden did you get that idea from @realDonaldTrump “America first. Buy American” agenda?…",FALSE,0,NA,2020-08-21 19:01:06,FALSE,NA,"1296885055311290368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","knc11236",2,TRUE,FALSE,NA,NA
"256","@JoeBiden Lier",FALSE,0,"JoeBiden",2020-08-21 19:01:06,FALSE,"1296828908210286592","1296885055155920896","939091","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Stiflersdad1",0,FALSE,FALSE,NA,NA
"257","RT @mel_faith1: Outside the DNC Convention a 7 year old boy was targeted for wearing a maga hat. 

@JoeBiden should condemn this but I’m su…",FALSE,0,NA,2020-08-21 19:01:06,FALSE,NA,"1296885054933733377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","venus_parton",540,TRUE,FALSE,NA,NA
"258","RT @Hoosiers1986: .@JoeBiden has been in office longer than I’ve been alive (I’m almost 50) &amp; NOW he’s going to do something! 🤣🤣

How dumb…",FALSE,0,NA,2020-08-21 19:01:06,FALSE,NA,"1296885054770118656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mark_in_PL",730,TRUE,FALSE,NA,NA
"259","@piersmorgan @JoeBiden Yes but this is his third time of trying ?!",FALSE,0,"piersmorgan",2020-08-21 19:01:06,FALSE,"1296752229022564352","1296885054153658369","216299334","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bgibbon01388802",0,FALSE,FALSE,NA,NA
"260","@annieasksyou @USATODAY @JoeBiden I'm all in for Joe and Kamala.",FALSE,0,"annieasksyou",2020-08-21 19:01:06,FALSE,"1296884680340443136","1296885053650280449","1222222299300081669","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MichaelJStern1",0,FALSE,FALSE,NA,NA
"261","RT @BreRVA: And while RPD and VSP (reports indicate VSP returned) seem to have people barricaded on a city sidewalk so they’re unable to le…",FALSE,0,NA,2020-08-21 19:01:06,FALSE,NA,"1296885053503483905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","roaddtripping",11,TRUE,FALSE,NA,NA
"262","RT @JenGranholm: .@JoeBiden was magnificent. He soared and carried us all with him. He gave us hope, made us love our country and our fello…",FALSE,0,NA,2020-08-21 19:01:06,FALSE,NA,"1296885053016875008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xalmills",1785,TRUE,FALSE,NA,NA
"263","RT @JoeBiden: It is with great honor and humility that I accept this nomination for President of the United States of America.",FALSE,0,NA,2020-08-21 19:01:06,FALSE,NA,"1296885052291330051",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shannon_Bur",42261,TRUE,FALSE,NA,NA
"264","RT @trumpweary: @AVindman @ProjectLincoln @AVindman thank u for supporting the @ProjectLincoln &amp; @JoeBiden, but mostly I want to personally…",FALSE,0,NA,2020-08-21 19:01:06,FALSE,NA,"1296885051955621888",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mjoehlerich",2,TRUE,FALSE,NA,NA
"265","RT @BarbaraRansby: Last night @JoeBiden began his DNC speech w/ a quote by Ella Baker. Here is another quote from her: ""In order 4 us as po…",FALSE,0,NA,2020-08-21 19:01:05,FALSE,NA,"1296885051054010371",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MusicalHell",1935,TRUE,FALSE,NA,NA
"266","@goingbananas117 @bhelmsorig @beerandtokens @RobertShermanTV @JoeBiden Yeah ok lol https://t.co/by9rb4ehJX",FALSE,0,"goingbananas117",2020-08-21 19:01:05,FALSE,"1296872259475214338","1296885050869514240","1483256322","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","susan_nich",0,FALSE,FALSE,NA,NA
"267","RT @adamkelsey: .@BernieSanders would consider a job in @JoeBiden's cabinet, he tells WaPo Live. He says it would be dependent on the posit…",FALSE,0,NA,2020-08-21 19:01:05,FALSE,NA,"1296885050684796928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BernieDoesIt",183,TRUE,FALSE,NA,NA
"268","@ChancellorSB @RickProctor7 @Reuters @JoeBiden Ask yourself who sold out after the Great Depression and why we foug… https://t.co/4ddSjvMDxV",FALSE,0,"ChancellorSB",2020-08-21 19:01:05,TRUE,"1296879518389592065","1296885050479448066","1121049381795454977","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gunsblazing2020",0,FALSE,FALSE,NA,NA
"269","@RobertShermanTV @JoeBiden The Villages National Marketing Campaign, just got 💩on!  LMFAO",FALSE,0,"RobertShermanTV",2020-08-21 19:01:05,FALSE,"1296810023088271363","1296885049862893574","258508126","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","callawaykeith",0,FALSE,FALSE,NA,NA
"270","RT @OfficialJLD: The grandkids aren’t wrong... I’d sneak ice cream with @JoeBiden any day. 

#DemConvention https://t.co/MlmS9oeBdH",FALSE,0,NA,2020-08-21 19:01:04,FALSE,NA,"1296885047585202177",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","phyllis20",4011,TRUE,FALSE,NA,NA
"271","@JoeBiden and other Democrats talked about the greatest threat to American security and democracy is Donald Trump S… https://t.co/sd2SSyP2U1",FALSE,0,"JoeBiden",2020-08-21 19:01:04,TRUE,NA,"1296885047174275074","939091","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NoahBout",0,FALSE,FALSE,NA,NA
"272","RT @NextGenAmerica: ""Join in the battle for the soul of the nation. This is a battle we will win and we’ll do it together."" @JoeBiden #DemC…",FALSE,0,NA,2020-08-21 19:01:04,FALSE,NA,"1296885047149113345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jonathany2000",4,TRUE,FALSE,NA,NA
"273","@drumpf76 @RobertShermanTV @JoeBiden You have no problem with people screaming white power??  Backflip out of my me… https://t.co/OdBQx8RTUu",FALSE,0,"drumpf76",2020-08-21 19:01:04,TRUE,"1296883623942131715","1296885046582812672","1275833328701186048","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kristal100",0,FALSE,FALSE,NA,NA
"274","RT @votevets: His record is obvious – Trump is a FAILURE as Commander-in-Chief. 
He’s an embarrassment and his disrespectful actions know n…",FALSE,0,NA,2020-08-21 19:01:04,FALSE,NA,"1296885046087950340",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FurzKathy",2026,TRUE,FALSE,NA,NA
"275","@KidBrightwillow @TPCarney @JoeBiden Hahahahahaha! That's a good one.",FALSE,0,"KidBrightwillow",2020-08-21 19:01:04,FALSE,"1296865656810373126","1296885045970341894","298198699","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LisaSmith93405",0,FALSE,FALSE,NA,NA
"276","RT @JoeBiden: It is with great honor and humility that I accept this nomination for President of the United States of America.",FALSE,0,NA,2020-08-21 19:01:04,FALSE,NA,"1296885045802803200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wine_dork",42261,TRUE,FALSE,NA,NA
"277","@TucsonRomero @JoeBiden @realDonaldTrump President Obama built the cages and first separated the families. Presiden… https://t.co/xXDZt4L90R",FALSE,0,"TucsonRomero",2020-08-21 19:01:04,TRUE,"1296261199928033282","1296885045714489344","210931957","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CLWelch_AZ",0,FALSE,FALSE,NA,NA
"278","@chuckschumer @realDonaldTrump @JoeBiden just read from the prompter and gave no clear plan for America. Trump bash… https://t.co/j5YeZ50Bo6",FALSE,0,"chuckschumer",2020-08-21 19:01:04,TRUE,"1296651861165047808","1296885045626408965","1872999342","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaxineR1208",0,FALSE,FALSE,NA,NA
"279","RT @ElizabethEThorp: .@JoeBiden’s speech is substantive, moving and flawlessly delivered. I cannot wait for the Presidential Debates. Canno…",FALSE,0,NA,2020-08-21 19:01:04,FALSE,NA,"1296885044812939269",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LaurenDownSouth",166,TRUE,FALSE,NA,NA
"280","RT @TheLeoTerrell: Joe Biden,I would like to interview you .  Expect questions regarding crime in Democratic cities like Chicago and Portla…",FALSE,0,NA,2020-08-21 19:01:04,FALSE,NA,"1296885044217180161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CindiMaurer1",2672,TRUE,FALSE,NA,NA
"281","@JoeBiden Joe Biden #russiarussiarussia leftist blaming socialist seems crazy since most of their talking points ar… https://t.co/1BRg4NHbbB",FALSE,0,"JoeBiden",2020-08-21 19:01:04,TRUE,"1296828908210286592","1296885043701440513","939091","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","brent74",0,FALSE,FALSE,NA,NA
"282","RT @TracyMFinch: Cardi B - Wap (Explicit Lyrics) ft. Megan Thee Stallion https://t.co/CzpJvPVbVt via @YouTube @joebiden approved folks.",FALSE,0,NA,2020-08-21 19:01:03,FALSE,NA,"1296885043382624257",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JamesHMoran3",13,TRUE,FALSE,NA,NA
"283","RT @JoeBiden: Who we are as a nation, what we stand for, and who we want to be — that's on the ballot this November.",FALSE,0,NA,2020-08-21 19:01:03,FALSE,NA,"1296885040698269700",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dhodgemk",17709,TRUE,FALSE,NA,NA
"284","@TomPerez @JoeBiden @KamalaHarris OMG  “...historic level of enthusiasm for Joe Biden and Kamala Harris.”

😂😂😂 https://t.co/VYrHEoRKgH",FALSE,0,"TomPerez",2020-08-21 19:01:03,FALSE,"1296656373355347972","1296885040568205313","4797361833","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","johnny_scirocco",0,FALSE,FALSE,NA,NA
"285","RT @schultzohio: I have spent 7 years working for @JoeBiden  and this speech was everything",FALSE,0,NA,2020-08-21 19:01:03,FALSE,NA,"1296885039855271938",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","laurasflorida",625,TRUE,FALSE,NA,NA
"286","RT @HillaryClinton: What a speech tonight! Congratulations to the man who has lived a determined life full of dignity and devotion to his f…",FALSE,0,NA,2020-08-21 19:01:03,FALSE,NA,"1296885039406473216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbrahamNoah9",13709,TRUE,FALSE,NA,NA
"287","@JoeBiden No thank you @JoeBiden. I do not stand with corrupt politicians that have ripped off American taxpayers a… https://t.co/TsoCoMBeP5",FALSE,0,"JoeBiden",2020-08-21 19:01:02,TRUE,"1296605436691456001","1296885038831874049","939091","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FarmerMclean",0,FALSE,FALSE,NA,NA
"288","RT @JenGranholm: .@JoeBiden called me when my dad died. It was on Jan 21, 2020, right before the Iowa caucuses. He was busy w/ campaigning,…",FALSE,0,NA,2020-08-21 19:01:02,FALSE,NA,"1296885038596755456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","austin_tash",581,TRUE,FALSE,NA,NA
"289","RT @NaomiBiden: I’m sorry I didn’t answer my phone when you called @JoeBiden! I don’t use it for that.. 

My pop makes the time to call his…",FALSE,0,NA,2020-08-21 19:01:02,FALSE,NA,"1296885037665837057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kecicchelli",439,TRUE,FALSE,NA,NA
"290","@mercedesschlapp @JoeBiden Nothing too impressive there!",FALSE,0,"mercedesschlapp",2020-08-21 19:01:02,FALSE,"1296817386830671879","1296885037611311107","42670638","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CraigWorrell",0,FALSE,FALSE,NA,NA
"291","@RayyanIslam1 @JoeBiden @ce4biden Earlier today I found myself, for the very first time, excited about Biden.",FALSE,0,"RayyanIslam1",2020-08-21 19:01:02,FALSE,"1296655310170464257","1296885037485510657","305757698","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ryanshearmanNYC",0,FALSE,FALSE,NA,NA
"292","RT @AFLCIO: We have 75 days to elect @JoeBiden.

Head over to https://t.co/on4U4pTldL to check your registration and request a mail-in or a…",FALSE,0,NA,2020-08-21 19:01:02,FALSE,NA,"1296885037481238528",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HrodneyR",20,TRUE,FALSE,NA,NA
"293","RT @amyklobuchar: “Love is more powerful than hate. Hope is more powerful than fear. And light is more powerful than dark. This is our mome…",FALSE,0,NA,2020-08-21 19:01:02,FALSE,NA,"1296885036780724224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","missb62",1026,TRUE,FALSE,NA,NA
"294","RT @paulcshipley: @DanRather It’s completely normal for the whole world to laugh at America’s President! Do not retweet this @JoeBiden ad s…",FALSE,0,NA,2020-08-21 19:01:02,FALSE,NA,"1296885036503851008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tiz_here",108,TRUE,FALSE,NA,NA
"295","@tedlieu @JoeBiden @realDonaldTrump That was heartfelt and uplifting.",FALSE,0,"tedlieu",2020-08-21 19:01:02,FALSE,"1296683041771810816","1296885036311027716","21059255","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StevenLSrQ",0,FALSE,FALSE,NA,NA
"296","RT @cbszak: Spotted 2 miles from @JoeBiden’s childhood home in Scranton, PA. Owner Mary Loven says they sell more @realDonaldTrump hats and…",FALSE,0,NA,2020-08-21 19:01:02,FALSE,NA,"1296885036139122689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reda2448",1177,TRUE,FALSE,NA,NA
"297","@mercedesschlapp @JoeBiden you sound terrified!
Joe Biden was on fire and with all that emotion he put into that sp… https://t.co/PgjL4Rzx6k",FALSE,0,"mercedesschlapp",2020-08-21 19:01:02,TRUE,"1296817386830671879","1296885035820126209","42670638","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","darnelldepalma1",0,FALSE,FALSE,NA,NA
"298","@MeghanMcCain @JoeBiden @navalny Omg. Biden is a tool. He and son a Hunter profited from their dealings with foreig… https://t.co/ouaT0IXGwz",FALSE,0,"MeghanMcCain",2020-08-21 19:01:02,TRUE,"1296837924391211008","1296885035748950023","23176276","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kristagogirl",0,FALSE,FALSE,NA,NA
"299","RT @RobertShermanTV: A golf cart rally in support of @JoeBiden has just gotten underway here in The Villages. https://t.co/wF7sJZpGv6",FALSE,0,NA,2020-08-21 19:01:02,FALSE,NA,"1296885035572908033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SLemartino",12930,TRUE,FALSE,NA,NA
"300","@ArtLifeJS @camanpour @DorisKGoodwin @JoeBiden When one is campaigning the candidate visits hundreds or more stops.… https://t.co/yahYRivp13",FALSE,0,"ArtLifeJS",2020-08-21 19:01:02,TRUE,"1296879656801570817","1296885035304472578","21654921","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jerseygirlnb",0,FALSE,FALSE,NA,NA
"301","RT @KarenLance18: Chinese State Media Backs Biden Presidency, Says He Would Be ‘Smoother’ to Deal With Than Trump. They want their money’s…",FALSE,0,NA,2020-08-21 19:01:01,FALSE,NA,"1296885034918522881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","whateveruwantca",3,TRUE,FALSE,NA,NA
"302","RT @fred_guttenberg: Every night next week, before and after the ugliness to come, watch this.  This is @JoeBiden.  I know this to be true…",FALSE,0,NA,2020-08-21 19:01:01,FALSE,NA,"1296885034780172290",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Olsonjam808",576,TRUE,FALSE,NA,NA
"303","As a father who lost his son to a Heroin overdose......@JoeBiden is dispicable, the way he tried to use his son’s d… https://t.co/NIqZqShJq4",FALSE,0,NA,2020-08-21 19:01:01,TRUE,NA,"1296885034066907136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RedPillPusher_",0,FALSE,FALSE,NA,NA
"304","RT @OptimismWins_1: This Canadian just fell completely in love with your man @JoeBiden.  America do your thing.  We’re counting on you.",FALSE,0,NA,2020-08-21 19:01:01,FALSE,NA,"1296885033836269568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HookBrandi",4567,TRUE,FALSE,NA,NA
"305","@JoeBiden Can’t wait for the mail in ballots. I pay the bills and my kid’s tuition. When all the ballots get delive… https://t.co/lQM8uQw563",FALSE,0,"JoeBiden",2020-08-21 19:01:01,TRUE,"1296647615447207939","1296885033547038720","939091","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrDaveDiaz82",0,FALSE,FALSE,NA,NA
"306","RT @Jill_OnTheHill: Why I - a Republican &amp; presidential appointee in the George W. Bush Administration - am voting for Joe Biden. He will-…",FALSE,0,NA,2020-08-21 19:01:01,FALSE,NA,"1296885032267714560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Philipuher",12,TRUE,FALSE,NA,NA
"307","@rosemcgowan @JoeBiden @DNC tough, but fair https://t.co/ZyZ9nXTJor",FALSE,0,"rosemcgowan",2020-08-21 19:01:01,FALSE,"1296650598591483905","1296885031336648705","46233559","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jer2911tx",0,FALSE,FALSE,NA,NA
"308","RT @pollsofpolitics: Who do you think is going to win the #2020Election for #POTUS, @JoeBiden, @Jorgensen4POTUS or @realDonaldTrump??

Plea…",FALSE,0,NA,2020-08-21 19:01:01,FALSE,NA,"1296885031302885376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tshazar",173,TRUE,FALSE,NA,NA
"309","RT @RobertShermanTV: A golf cart rally in support of @JoeBiden has just gotten underway here in The Villages. https://t.co/wF7sJZpGv6",FALSE,0,NA,2020-08-21 19:01:00,FALSE,NA,"1296885030812352517",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shelia37281414",12930,TRUE,FALSE,NA,NA
"310","RT @JoeBiden: Who we are as a nation, what we stand for, and who we want to be — that's on the ballot this November.",FALSE,0,NA,2020-08-21 19:01:00,FALSE,NA,"1296885030157983746",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luvabsurdity",17709,TRUE,FALSE,NA,NA
"311","RT @SteveGreenleaf: Sear this quote into your mind until you've voted--and then refer to it frequently. It's what this campaign is about, w…",FALSE,0,NA,2020-08-21 19:01:00,FALSE,NA,"1296885030074056711",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EronWelchans",1,TRUE,FALSE,NA,NA
"312","RT @stefcutter: There is much praise for the convention across Twitter today, and speaking for the AMAZING team that helped produce it, it'…",FALSE,0,NA,2020-08-21 19:01:00,FALSE,NA,"1296885029776261122",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","StunnedVoter",9,TRUE,FALSE,NA,NA
"313","RT @JoeBiden: Donald Trump continues to cozy up to Russia while Putin persecutes civil society and journalists. 

Now, opposition leader Al…",FALSE,0,NA,2020-08-21 19:01:00,FALSE,NA,"1296885029604384768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KT_trink",7236,TRUE,FALSE,NA,NA
"314","@Mikefortrump16 @NickDangerPI @terilovestrump @JoeBiden Also, you look at least 45.. learn how to spell at the very… https://t.co/5NrONhd2T6",FALSE,0,"Mikefortrump16",2020-08-21 19:01:00,TRUE,"1296861038550241280","1296885029424046080","754908957395693568","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tangerineshay98",0,FALSE,FALSE,NA,NA
"315","RT @RobertShermanTV: A golf cart rally in support of @JoeBiden has just gotten underway here in The Villages. https://t.co/wF7sJZpGv6",FALSE,0,NA,2020-08-21 19:01:00,FALSE,NA,"1296885028128018432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MariePerlman",12930,TRUE,FALSE,NA,NA
"316","RT @KenardLevi: @TPCarney I have stage IV cancer. In going in for another cancer surgery on Tuesday. I'm not voting for @JoeBiden for me. I…",FALSE,0,NA,2020-08-21 19:01:00,FALSE,NA,"1296885026798403587",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","randalonin",13,TRUE,FALSE,NA,NA
"317","@NickPonticello @JoeBiden Joe doesn’t have most of Russia following him to see how he will aid the Kremlin today. J… https://t.co/RpIKiJNuwz",FALSE,0,"NickPonticello",2020-08-21 19:00:59,TRUE,"1296862919469101057","1296885026735325184","3361178921","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cjaeger6",0,FALSE,FALSE,NA,NA
"318","@JoeBiden How is that joe joe . You left no extra ppe in the stock pile .you did a shit job with h1n1 . You and you… https://t.co/ZaiE5lPx5T",FALSE,0,"JoeBiden",2020-08-21 19:00:59,TRUE,"1296652865574965248","1296885026546757632","939091","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fauxtasticpaint",0,FALSE,FALSE,NA,NA
"319","@JoeBiden Run Joe Run! January 20th's the day.",FALSE,0,"JoeBiden",2020-08-21 19:00:59,FALSE,"1296647615447207939","1296885026483605504","939091","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MystaDavid",0,FALSE,FALSE,NA,NA
"320","RT @MspdcaliKag: @HillaryClinton @JoeBiden “Hillary will never be President” that’s like music to my ears!😆",FALSE,0,NA,2020-08-21 19:00:59,FALSE,NA,"1296885025716264964",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HickoryStonewal",188,TRUE,FALSE,NA,NA
"321","RT @RobertShermanTV: A golf cart rally in support of @JoeBiden has just gotten underway here in The Villages. https://t.co/wF7sJZpGv6",FALSE,0,NA,2020-08-21 19:00:59,FALSE,NA,"1296885025523355650",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kelley29329754",12930,TRUE,FALSE,NA,NA
"322","@RobertShermanTV @JAS16AZ @JoeBiden I bet not one of them yells out ""White Power""! 
#Biden2020",FALSE,0,"RobertShermanTV",2020-08-21 19:00:59,FALSE,"1296810023088271363","1296885024587825157","258508126","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realmleez",0,FALSE,FALSE,NA,NA
"323","RT @fred_guttenberg: Every night next week, before and after the ugliness to come, watch this.  This is @JoeBiden.  I know this to be true…",FALSE,0,NA,2020-08-21 19:00:59,FALSE,NA,"1296885023493296134",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Colleen2332",576,TRUE,FALSE,NA,NA
"324","@OlgaGartola @mercedesschlapp @JoeBiden I know right, they need to get it right",FALSE,0,"OlgaGartola",2020-08-21 19:00:59,FALSE,"1296882235610501120","1296885023417733124","1094021282503352320","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wcbuecker",0,FALSE,FALSE,NA,NA
"325","@ResisterDude @GOP @JoeBiden Isn't there some super hero that has an invisible shield? That is more appropriate sin… https://t.co/XphrEUusRu",FALSE,0,"ResisterDude",2020-08-21 19:00:59,TRUE,"1296875310470836225","1296885022855593986","1170304086497005568","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ErinSnider10",0,FALSE,FALSE,NA,NA
"326","RT @citizensane27: @1Dussy To be fair, @dnc is being bankrolled by Bloomberg. He is the tough on crime, stop and frisk guy. He’s going to g…",FALSE,0,NA,2020-08-21 19:00:59,FALSE,NA,"1296885022675349507",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","lacunalingua2",1,TRUE,FALSE,NA,NA
"327","RT @PSRSurf: I'm still thinking about the DNC  and all of the beautiful faces that make up the Democratic party. @JoeBiden &amp; @KamalaHarris…",FALSE,0,NA,2020-08-21 19:00:58,FALSE,NA,"1296885021702328321",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GregL52",0,TRUE,FALSE,NA,NA
"328","RT @RobertShermanTV: A golf cart rally in support of @JoeBiden has just gotten underway here in The Villages. https://t.co/wF7sJZpGv6",FALSE,0,NA,2020-08-21 19:00:58,FALSE,NA,"1296885021219926021",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaniElizabeth02",12930,TRUE,FALSE,NA,NA
"329","RT @JoeBiden: I give you my word: if you entrust me with the presidency, I will draw on the best of us instead of the worst. I will be an a…",FALSE,0,NA,2020-08-21 19:00:58,FALSE,NA,"1296885021131800577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GeorgiaLady14",3338,TRUE,FALSE,NA,NA
"330","@Americariseup @melsrd @StewardshipAmer @Alyssa_Milano @JoeBiden thank you for taking the time to look at my source… https://t.co/YOXsItV7vn",FALSE,0,"Americariseup",2020-08-21 19:00:58,TRUE,"1296828321817341952","1296885019877625856","890352533700571137","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SkyeCastor",0,FALSE,FALSE,NA,NA
"331","@DonaldJTrumpJr @JoeBiden is smart and doesn’t have to think TRUTH! On the other hand @realDonaldTrump ABRUPTLY LEA… https://t.co/C8uZkRM8qu",FALSE,0,"DonaldJTrumpJr",2020-08-21 19:00:58,TRUE,"1296654888437415936","1296885019789557761","39344374","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LAangel_Camilla",0,FALSE,FALSE,NA,NA
"332","RT @BradBeauregardJ: I was always going to #VoteForBidenHarris but after watching the 4 nights of the DNC, I couldn't be more proud to supp…",FALSE,0,NA,2020-08-21 19:00:58,FALSE,NA,"1296885018581663745",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ishabad",956,TRUE,FALSE,NA,NA
"333","@mercedesschlapp @JoeBiden Congratulations @mercedesschlapp you were able to parrot the bullshit Trump narrative. J… https://t.co/NQD5HMcLdB",FALSE,0,"mercedesschlapp",2020-08-21 19:00:57,TRUE,"1296817386830671879","1296885018329886720","42670638","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","1M_fans",0,FALSE,FALSE,NA,NA
